V1,V2,V3b,PapIV,KIC,HB,DV,Per,e_Per,BJD0,e_BJD0,Morph,GLON,GLAT,Kpmag,Teff,SC,LC,TS,Simbad,_RA.icrs,_DE.icrs
0.0,0.0,1.0,0.0,08868649,0.0,b'',4.447441,9.1e-06,55731.793035,0.625627,0.62,75.133,17.8398,14.016,5268.0,b'False',b'LC',b'TS',b'Simbad',284.3963,45.136
0.0,0.0,1.0,0.0,05816806,0.0,b'',4.4554359,1.97e-05,55003.096188,0.031142,0.33,75.8908,6.9242,17.046,,b'False',b'LC',b'TS',b'Simbad',298.3377,41.0754
0.0,0.0,1.0,0.0,10614158,0.0,b'',4.4622602,0.000471,54966.71403,0.130445,0.58,81.4201,11.1107,14.673,4636.0,b'False',b'LC',b'TS',b'Simbad',296.975,47.8866
0.0,1.0,1.0,0.0,11252617,0.0,b'',4.4781198,9.6e-06,55006.173228,0.02176,0.19,81.9314,12.3398,15.534,6089.0,b'False',b'LC',b'TS',b'Simbad',295.6912,48.9039
1.0,1.0,1.0,0.0,04285087,0.0,b'',4.4860312,9.2e-06,54966.450124,0.026118,0.31,73.7087,7.1701,12.785,5950.0,b'False',b'LC',b'TS',b'Simbad',296.6487,39.3186
0.0,1.0,1.0,0.0,11197126,0.0,b'',4.4948088,9.1e-06,54954.298554,0.005575,0.25,81.71,12.7143,12.786,4911.0,b'False',b'LC',b'TS',b'Simbad',295.0343,48.8822
1.0,1.0,1.0,1.0,09786017,0.0,b'',4.4980033,9.2e-06,54956.640472,0.06406,0.55,80.3788,10.1377,12.502,5753.0,b'False',b'LC',b'TS',b'Simbad',297.5078,46.5216
0.0,0.0,1.0,0.0,04751083,0.0,b'',4.53237,3.43e-05,55000.401673,0.021343,0.22,72.8206,9.8166,16.028,6058.0,b'False',b'LC',b'TS',b'Simbad',293.0863,39.8018
1.0,1.0,1.0,1.0,04372379,1.0,b'',4.5351711,9.4e-06,54966.216027,,,72.658,9.357,13.81,6531.0,b'False',b'LC',b'TS',b'Simbad',293.5201,39.4478
1.0,1.0,1.0,0.0,05795648,0.0,b'',4.5533695,9.3e-06,54954.773067,0.021005,0.16,74.008,10.2404,11.471,6052.0,b'True',b'LC',b'TS',b'Simbad',293.2942,41.0354
1.0,1.0,1.0,1.0,10206340,0.0,b'',4.5644014,9.3e-06,54956.962646,0.136536,0.61,79.0656,14.2844,11.203,5213.0,b'True',b'LC',b'TS',b'Simbad',291.2448,47.2493
1.0,1.0,1.0,1.0,10208759,0.0,b'',4.5750306,9.5e-06,54967.647038,0.06015,0.51,79.3991,13.6786,13.99,6570.0,b'False',b'LC',b'TS',b'Simbad',292.2555,47.2863
1.0,1.0,1.0,0.0,06362386,0.0,b'',4.5924016,9.4e-06,54956.954223,0.035903,0.32,73.9652,11.9217,12.93,6983.0,b'True',b'LC',b'TS',b'Simbad',291.264,41.7489
1.0,1.0,1.0,0.0,11673686,0.0,b'',4.618769,9.5e-06,54957.148279,0.047522,0.39,83.1623,11.7779,11.685,5949.0,b'True',b'LC',b'TS',b'Simbad',297.3151,49.7061
0.0,0.0,1.0,0.0,11200405,0.0,b'',4.6396,2.88e-05,55000.576576,0.14035,0.23,82.1013,11.9349,16.803,5818.0,b'False',b'LC',b'TS',b'Simbad',296.3539,48.8637
0.0,1.0,1.0,0.0,04936180,1.0,b'',4.6409218,9.7e-06,54964.943578,,,73.7972,8.568,15.27,6287.0,b'True',b'LC',b'TS',b'Simbad',295.1134,40.0712
0.0,0.0,1.0,0.0,07025851,0.0,b'',4.681,0.0001696,55000.868483,0.026838,0.31,74.0731,13.5322,14.39,6054.0,b'False',b'LC',b'TS',b'Simbad',289.3594,42.5302
0.0,1.0,1.0,0.0,09071386,0.0,b'',4.6933061,9.7e-06,54955.78203,0.042372,0.36,75.0787,18.7443,12.291,6324.0,b'True',b'LC',b'TS',b'Simbad',283.1661,45.4031
1.0,1.0,1.0,0.0,04346875,0.0,b'',4.6942191,9.9e-06,54966.779517,0.028091,0.24,70.0084,14.9064,15.584,5339.0,b'False',b'LC',b'TS',b'Simbad',285.5856,39.4792
0.0,1.0,1.0,0.0,03862246,0.0,b'',4.7024935,9.9e-06,54969.307559,0.015524,0.13,72.5843,8.4441,14.916,5265.0,b'False',b'LC',b'TS',b'Simbad',294.5173,38.9564
1.0,1.0,1.0,0.0,09635529,0.0,b'',4.70391,9.8e-06,54957.860296,0.03585,0.39,76.4348,18.079,12.23,6347.0,b'True',b'LC',b'TS',b'Simbad',284.7043,46.3788
1.0,1.0,1.0,0.0,07199774,0.0,b'',4.7081278,9.8e-06,54955.947027,0.019049,0.16,75.0094,12.1324,13.279,5633.0,b'False',b'LC',b'TS',b'Simbad',291.6099,42.7598
1.0,1.0,1.0,0.0,09528420,0.0,b'',4.7084691,9.9e-06,54967.152605,0.046816,0.39,78.4781,12.9417,14.417,5982.0,b'False',b'LC',b'TS',b'Simbad',292.6597,46.1596
1.0,1.0,1.0,0.0,07943535,0.0,b'',4.719339,9.8e-06,54957.075209,0.018836,0.15,73.8453,17.2391,12.672,6516.0,b'True',b'LC',b'TS',b'Simbad',284.5625,43.7743
0.0,0.0,1.0,0.0,10287248,0.0,b'',4.7222568,1.03e-05,55733.752354,0.023637,0.2,80.8274,11.0109,13.987,,b'True',b'LC',b'TS',b'Simbad',296.6954,47.3273
1.0,1.0,1.0,0.0,04947726,0.0,b'',4.7260862,1e-05,54965.922364,0.027235,0.22,74.7293,6.8911,15.181,5638.0,b'False',b'LC',b'TS',b'Simbad',297.615,40.0608
1.0,1.0,1.0,0.0,11287726,0.0,b'',4.7377142,1e-05,54965.324676,0.038302,0.35,79.5354,17.8938,14.176,5167.0,b'False',b'LC',b'TS',b'Simbad',286.5216,49.0692
0.0,0.0,1.0,0.0,05481426,0.0,b'',4.7681028,3e-05,55002.1902,0.020663,0.22,76.0646,5.878,19.319,,b'False',b'LC',b'TS',b'Simbad',299.6447,40.6906
0.0,0.0,1.0,0.0,08554498,0.0,b'',4.7803211,1e-05,54999.437661,0.015119,0.12,76.1756,14.1576,11.665,5766.0,b'True',b'LC',b'TS',b'Simbad',289.7396,44.6475
0.0,0.0,1.0,0.0,08700558,0.0,b'',4.7918146,1.01e-05,55006.496825,0.070772,0.17,78.3376,10.2837,12.174,6234.0,b'False',b'LC',b'TS',b'Simbad',295.9477,44.8279
1.0,1.0,1.0,0.0,07691527,0.0,b'',4.8002308,1.02e-05,54968.782328,0.021648,0.18,76.5944,10.3614,15.431,5354.0,b'False',b'LC',b'TS',b'Simbad',294.7324,43.3495
1.0,1.0,1.0,1.0,03869825,1.0,b'',4.8006556,1.02e-05,54972.13509,,,73.2309,7.3621,13.32,6476.0,b'False',b'LC',b'TS',b'Simbad',296.1338,38.999
0.0,0.0,1.0,0.0,06227560,0.0,b'',4.8035123,1.29e-05,55187.672503,0.01371,0.13,76.0537,7.5205,15.927,4405.0,b'False',b'LC',b'TS',b'Simbad',297.7582,41.5137
1.0,1.0,1.0,0.0,04049124,0.0,b'',4.8044707,1.02e-05,54969.003883,0.022883,0.17,70.8964,12.132,14.654,5349.0,b'False',b'LC',b'TS',b'Simbad',289.314,39.1314
0.0,1.0,1.0,0.0,05211470,0.0,b'',4.8085954,1.01e-05,55004.227339,0.028522,0.28,74.9806,6.9524,13.094,4525.0,b'False',b'LC',b'TS',b'Simbad',297.7083,40.3076
1.0,1.0,1.0,0.0,05738698,0.0,b'',4.8087739,1.01e-05,54956.591698,0.043652,0.41,76.2777,5.9396,11.941,6210.0,b'True',b'LC',b'TS',b'Simbad',299.7195,40.904
0.0,0.0,1.0,0.0,09529733,0.0,b'',4.809132,0.0005066,54967.076403,0.051804,0.46,78.6617,12.6061,14.038,6221.0,b'False',b'LC',b'TS',b'Simbad',293.2086,46.1731
1.0,1.0,1.0,0.0,10710755,0.0,b'',4.8166114,1.02e-05,54966.762895,0.02713,0.22,77.3988,20.3962,14.843,5564.0,b'False',b'LC',b'TS',b'Simbad',281.9362,48.0101
0.0,0.0,1.0,0.0,06956216,0.0,b'',4.81883,3.06e-05,54998.410568,0.044551,0.37,75.5974,10.382,14.55,,b'False',b'LC',b'TS',b'Simbad',294.0876,42.4897
0.0,0.0,1.0,0.0,07599004,0.0,b'',4.8228925,0.0003682,54998.369195,0.017094,0.18,74.579,14.1159,14.777,6118.0,b'False',b'LC',b'TS',b'Simbad',288.9101,43.2184
1.0,1.0,1.0,0.0,10156064,0.0,b'',4.8559364,1.02e-05,54954.458136,0.033241,0.32,80.7636,10.7471,10.367,7424.0,b'True',b'LC',b'TS',b'Simbad',296.9932,47.1466
0.0,0.0,1.0,0.0,07733731,0.0,b'',4.858095,1.02e-05,54968.152089,0.054215,0.44,73.1446,18.0953,13.269,5870.0,b'False',b'LC',b'TS',b'Simbad',283.1283,43.4569
0.0,0.0,1.0,1.0,09970937,0.0,b'',4.8770612,1.03e-05,54999.021468,0.330019,0.88,81.109,9.4832,9.797,8308.0,b'True',b'LC',b'TS',b'Simbad',298.8538,46.827
1.0,1.0,1.0,0.0,08302455,0.0,b'',4.8839763,1.03e-05,54957.805712,0.024656,0.29,76.7601,11.96,11.535,5797.0,b'True',b'LC',b'TS',b'Simbad',292.8625,44.2211
0.0,0.0,1.0,0.0,02438061,0.0,b'',4.8858521,1.67e-05,55004.093627,0.02513,0.3,69.9959,10.8725,,,b'True',b'LC',b'TS',b'Simbad',290.2768,37.791
0.0,0.0,1.0,0.0,05649206,0.0,b'',4.893474,3.12e-05,54998.774821,0.029543,0.29,75.9459,6.4129,17.991,,b'False',b'LC',b'TS',b'Simbad',298.9583,40.8636
0.0,0.0,1.0,0.0,07362696,0.0,b'',4.9313003,1.34e-05,54967.821893,0.012344,0.12,75.2097,12.1049,15.535,5246.0,b'False',b'LC',b'TS',b'Simbad',291.7603,42.9239
1.0,1.0,1.0,1.0,05310435,0.0,b'',4.9313644,1.04e-05,54956.290941,0.0802,0.53,75.9855,5.6154,13.254,6215.0,b'False',b'LC',b'TS',b'Simbad',299.887,40.4874
0.0,0.0,1.0,0.0,02449090,0.0,b'',4.944,3.15e-05,55001.811037,0.028135,0.24,70.7923,9.1258,16.237,,b'False',b'LC',b'TS',b'Simbad',292.6961,37.7073
0.0,0.0,1.0,0.0,11138155,0.0,b'',4.9593282,1.07e-05,54965.5826,0.016483,0.13,80.7177,14.3451,15.263,5887.0,b'True',b'LC',b'TS',b'Simbad',292.1669,48.7276
1.0,1.0,1.0,0.0,11233911,0.0,b'',4.9598996,1.07e-05,54969.122109,0.035079,0.33,79.2939,18.0864,14.742,5193.0,b'False',b'LC',b'TS',b'Simbad',286.1224,48.9234
1.0,1.0,1.0,0.0,09652632,0.0,b'',4.9776238,1.06e-05,54955.175512,0.036093,0.38,78.8,12.6429,11.576,,b'True',b'LC',b'TS',b'Simbad',293.2471,46.3105
0.0,0.0,1.0,1.0,09842890,0.0,b'',4.9883757,1.52e-05,55191.212502,0.092554,0.51,80.1041,10.8283,15.752,5583.0,b'False',b'LC',b'TS',b'Simbad',296.4378,46.6154
0.0,0.0,1.0,0.0,09842906,0.0,b'',4.9886019,1.52e-05,55191.223334,0.089593,0.49,80.1065,10.8267,15.447,6179.0,b'False',b'LC',b'TS',b'Simbad',296.4415,46.6167
0.0,1.0,1.0,0.0,11255761,0.0,b'',4.9926771,1.08e-05,54967.608771,0.020076,0.18,82.3363,11.7186,14.917,5526.0,b'False',b'LC',b'TS',b'Simbad',296.8087,48.9655
1.0,1.0,1.0,0.0,09873869,0.0,b'',4.9947779,1.07e-05,54954.189056,0.028048,0.22,76.2736,19.4904,13.038,5993.0,b'True',b'LC',b'TS',b'Simbad',282.6995,46.7171
0.0,1.0,1.0,0.0,05477805,0.0,b'',5.0067095,1.08e-05,55067.660282,0.019559,0.18,75.7458,6.2916,13.518,5921.0,b'False',b'LC',b'TS',b'Simbad',298.9623,40.6307
1.0,1.0,1.0,0.0,10158418,0.0,b'',5.0074123,1.07e-05,54958.008628,0.01239,0.13,80.9994,10.3681,13.592,5699.0,b'True',b'LC',b'TS',b'Simbad',297.6458,47.1675
0.0,1.0,1.0,0.0,07778437,0.0,b'',5.0142324,1.08e-05,54966.173727,0.039605,0.32,78.2846,7.6626,13.797,6244.0,b'True',b'LC',b'TS',b'Simbad',299.0973,43.4977
0.0,0.0,1.0,0.0,10215869,0.0,b'',5.01727,5.71e-05,55002.598791,0.029864,0.24,80.1869,12.0388,14.115,6287.0,b'False',b'LC',b'TS',b'Simbad',294.9235,47.25
1.0,1.0,1.0,0.0,12004679,0.0,b'',5.0424901,1.08e-05,54955.769983,0.024497,0.24,80.8382,18.4306,13.231,5432.0,b'False',b'LC',b'TS',b'Simbad',286.4255,50.417
1.0,1.0,1.0,1.0,06044064,0.0,b'',5.0632068,1.1e-05,54966.7011,0.092018,0.54,73.9441,11.0029,15.001,5095.0,b'False',b'LC',b'TS',b'Simbad',292.3529,41.3243
1.0,1.0,1.0,0.0,08316503,0.0,b'',5.0653297,1.1e-05,54967.98115,0.030459,0.25,78.3204,9.1777,13.955,6103.0,b'False',b'LC',b'TS',b'Simbad',297.2976,44.2817
1.0,1.0,1.0,0.0,08736245,0.0,b'',5.0694815,1.1e-05,54969.01191,0.032065,0.29,74.7377,18.4249,13.798,5594.0,b'False',b'LC',b'TS',b'Simbad',283.4339,44.9897
1.0,1.0,1.0,0.0,06965293,0.0,b'',5.0778199,1.09e-05,54957.473848,0.020853,0.18,76.3334,8.9057,12.847,5944.0,b'True',b'LC',b'TS',b'Simbad',296.3162,42.4335
1.0,1.0,1.0,0.0,05530881,0.0,b'',5.0825222,1.1e-05,54965.96077,0.031832,0.27,72.9576,11.7291,13.508,6138.0,b'True',b'LC',b'TS',b'Simbad',290.9224,40.7774
0.0,1.0,1.0,0.0,08454250,0.0,b'',5.0828695,1.09e-05,54954.99197,0.049954,0.39,79.0895,8.1496,12.777,,b'False',b'LC',b'TS',b'Simbad',299.0736,44.4317
1.0,1.0,1.0,0.0,06591789,0.0,b'',5.0884095,1.11e-05,54967.354443,0.028213,0.25,72.8575,14.882,15.353,5410.0,b'False',b'LC',b'TS',b'Simbad',287.0463,42.0006
0.0,1.0,1.0,0.0,12504988,0.0,b'',5.0939385,1.11e-05,54967.623202,0.029599,0.23,82.2554,17.7148,14.575,5985.0,b'True',b'LC',b'TS',b'Simbad',288.2527,51.4174
1.0,1.0,1.0,0.0,10483644,0.0,b'',5.1107711,1.11e-05,54966.31461,0.016241,0.12,81.0679,11.1486,13.985,5781.0,b'False',b'LC',b'TS',b'Simbad',296.6815,47.6004
0.0,1.0,1.0,0.0,10157573,0.0,b'',5.1157377,1.11e-05,54965.34096,0.017738,0.26,80.8932,10.4767,15.132,6164.0,b'False',b'LC',b'TS',b'Simbad',297.4318,47.1286
1.0,1.0,1.0,0.0,09451127,0.0,b'',5.1174021,1.11e-05,54967.585803,0.028697,0.22,76.1063,17.8732,15.764,5881.0,b'False',b'LC',b'TS',b'Simbad',284.8225,46.0137
0.0,0.0,1.0,1.0,10227863,0.0,b'',5.1397087,1.13e-05,54968.073435,0.166332,0.63,81.3761,9.87,13.753,5476.0,b'False',b'LC',b'TS',b'Simbad',298.5523,47.2474
0.0,0.0,1.0,0.0,03761175,0.0,b'',5.1623434,1.13e-05,55169.32562,0.307345,0.91,72.7234,8.066,12.828,6890.0,b'False',b'LC',b'TS',b'Simbad',295.0291,38.8979
0.0,1.0,1.0,0.0,06889235,0.0,b'',5.18867,1.13e-05,54956.285879,0.045776,0.43,77.0302,7.5927,10.96,9288.0,b'True',b'LC',b'TS',b'Simbad',298.324,42.3885
1.0,1.0,1.0,0.0,04069213,0.0,b'',5.1942561,1.13e-05,54957.18326,0.055401,0.42,72.8248,8.5029,12.739,6058.0,b'True',b'LC',b'TS',b'Simbad',294.5955,39.1938
1.0,1.0,1.0,0.0,04157488,0.0,b'',5.1974199,1.14e-05,54968.137425,0.042039,0.39,71.7751,10.5779,13.961,5941.0,b'False',b'LC',b'TS',b'Simbad',291.6029,39.2283
1.0,1.0,1.0,0.0,06603756,0.0,b'',5.2042833,1.14e-05,54968.885056,0.050339,0.38,74.1932,12.172,15.424,5115.0,b'True',b'LC',b'TS',b'Simbad',291.0915,42.0585
0.0,0.0,1.0,0.0,06372268,0.0,b'',5.2200466,1.14e-05,54966.725142,0.054785,0.52,75.0495,9.8758,11.446,,b'False',b'LC',b'TS',b'Simbad',294.3559,41.7773
0.0,0.0,1.0,0.0,08780968,0.0,b'',5.2344872,2.49e-05,55004.660489,0.0575,0.47,80.033,7.6615,16.304,5307.0,b'False',b'LC',b'TS',b'Simbad',300.3354,44.9863
0.0,1.0,1.0,1.0,09848190,0.0,b'',5.2410044,1.14e-05,55021.015532,0.302103,0.9,80.6215,9.8913,11.373,9402.0,b'False',b'LC',b'TS',b'Simbad',297.9901,46.6104
1.0,1.0,1.0,0.0,05016163,0.0,b'',5.2456595,1.15e-05,54964.856493,0.042803,0.4,73.2094,9.849,15.768,6017.0,b'False',b'LC',b'TS',b'Simbad',293.278,40.1571
1.0,1.0,1.0,0.0,08374499,0.0,b'',5.2519183,1.16e-05,54969.740178,0.034529,0.28,77.5606,10.642,14.912,5871.0,b'False',b'LC',b'TS',b'Simbad',295.0003,44.3211
1.0,1.0,1.0,0.0,02860788,0.0,b'',5.2597422,1.16e-05,54965.066911,0.041162,0.37,71.2519,8.9071,14.043,5319.0,b'False',b'LC',b'TS',b'Simbad',293.2071,38.0091
1.0,1.0,1.0,0.0,05961350,0.0,b'',5.2626684,1.15e-05,54958.099691,0.018949,0.14,73.8524,11.1079,13.537,6869.0,b'False',b'LC',b'TS',b'Simbad',292.1743,41.2907
0.0,1.0,2.0,0.0,07289157,0.0,b'DV',5.2658073,1.16e-05,54969.976049,0.04413,0.37,75.8694,10.6213,12.947,6013.0,b'True',b'LC',b'TS',b'Simbad',293.9659,42.8372
0.0,1.0,1.0,0.0,05462901,0.0,b'',5.2707264,1.21e-05,55006.081319,0.016764,0.15,74.5199,8.4001,15.953,4139.0,b'False',b'LC',b'TS',b'Simbad',295.7554,40.6187
1.0,1.0,1.0,0.0,10486425,0.0,b'',5.274816,1.17e-05,54969.708432,0.029458,0.25,81.3809,10.7058,12.465,7018.0,b'False',b'LC',b'TS',b'Simbad',297.4765,47.659
1.0,1.0,1.0,0.0,07369523,0.0,b'',5.3188369,1.18e-05,54966.319987,0.041688,0.4,75.9272,10.7533,14.905,5907.0,b'False',b'LC',b'TS',b'Simbad',293.8412,42.9482
0.0,0.0,1.0,0.0,08432040,0.0,b'',5.327758,1.17e-05,55095.498914,0.309721,0.97,76.819,12.4303,11.946,6208.0,b'False',b'LC',b'TS',b'Simbad',292.3077,44.4802
1.0,1.0,1.0,0.0,08953426,0.0,b'',5.3317509,1.17e-05,54953.954513,0.04601,0.4,77.4146,12.9607,12.156,5987.0,b'True',b'LC',b'TS',b'Simbad',291.9908,45.2342
1.0,1.0,1.0,0.0,09971475,0.0,b'',5.3574082,1.18e-05,54953.922163,0.026393,0.23,81.1448,9.3926,13.166,5561.0,b'False',b'LC',b'TS',b'Simbad',298.9943,46.8124
0.0,0.0,1.0,0.0,06964043,0.0,b'',5.3625822,1.52e-05,55292.008176,0.308696,0.4,76.215,9.0957,15.613,5374.0,b'True',b'LC',b'TS',b'Simbad',296.0143,42.4223
0.0,0.0,1.0,0.0,08299947,0.0,b'',5.3656,3.55e-05,54999.438436,0.026407,0.25,76.4487,12.5899,17.743,,b'False',b'LC',b'TS',b'Simbad',291.8863,44.2246
0.0,1.0,1.0,0.0,05110423,0.0,b'',5.3704341,1.24e-05,55007.012744,0.02679,0.27,73.8688,8.8465,15.828,5369.0,b'False',b'LC',b'TS',b'Simbad',294.8365,40.2656
1.0,1.0,1.0,0.0,08845221,0.0,b'',5.4034624,1.2e-05,54966.744423,0.046141,0.39,80.0013,7.7463,13.615,6082.0,b'False',b'LC',b'TS',b'Simbad',300.2097,45.0031
1.0,1.0,1.0,0.0,06042116,0.0,b'',5.4071576,1.2e-05,54958.780702,0.036997,0.27,73.7881,11.4591,11.3,,b'True',b'LC',b'TS',b'Simbad',291.7179,41.39
0.0,1.0,1.0,0.0,08908102,1.0,b'',5.4145819,1.21e-05,54969.704621,,,79.602,8.6399,13.633,5757.0,b'True',b'LC',b'TS',b'Simbad',298.8358,45.1165
1.0,1.0,1.0,0.0,12645761,0.0,b'',5.4191379,1.2e-05,54961.669259,0.03521,0.36,82.8981,16.9899,13.368,4844.0,b'False',b'LC',b'TS',b'Simbad',289.7037,51.7144
0.0,0.0,1.0,0.0,09967884,0.0,b'',5.4283503,1.22e-05,54964.754043,0.013223,0.09,80.788,9.9959,14.694,5689.0,b'True',b'LC',b'TS',b'Simbad',297.974,46.8046
1.0,1.0,1.0,0.0,06128027,0.0,b'',5.4557662,1.22e-05,54969.906496,0.018423,0.13,74.3271,10.4654,15.863,4878.0,b'False',b'LC',b'TS',b'Simbad',293.2184,41.4174
1.0,1.0,1.0,0.0,05025294,0.0,b'',5.4626904,1.22e-05,54967.264574,0.021094,0.18,74.0145,8.3911,13.266,5697.0,b'False',b'LC',b'TS',b'Simbad',295.4509,40.1756
1.0,1.0,1.0,0.0,08229048,0.0,b'',5.4789525,1.23e-05,54964.930001,0.022776,0.2,75.8632,13.5864,13.636,6253.0,b'False',b'LC',b'TS',b'Simbad',290.2903,44.1343
0.0,1.0,1.0,0.0,03240706,0.0,b'',5.4898651,1.24e-05,54970.003288,0.020455,0.21,71.4496,9.3197,15.03,5760.0,b'False',b'LC',b'TS',b'Simbad',292.8559,38.3726
1.0,1.0,1.0,0.0,07129465,0.0,b'',5.4918221,1.24e-05,54966.17109,0.024862,0.24,76.1042,9.7714,15.316,5182.0,b'False',b'LC',b'TS',b'Simbad',295.1369,42.647
1.0,1.0,1.0,0.0,08953059,0.0,b'',5.4999401,1.24e-05,54969.868726,0.040319,0.3,77.3729,13.0574,15.48,6217.0,b'True',b'LC',b'TS',b'Simbad',291.842,45.2393
1.0,1.0,1.0,1.0,02860594,0.0,b'',5.4999446,1.22e-05,54960.317741,0.08505,0.52,71.2902,8.9645,13.37,6684.0,b'False',b'LC',b'TS',b'Simbad',293.1648,38.0692
0.0,0.0,1.0,0.0,09777090,0.0,b'',5.508136,0.0006381,55000.366852,0.022635,0.18,79.4416,12.0134,17.779,4867.0,b'False',b'LC',b'TS',b'Simbad',294.4713,46.5892
0.0,0.0,1.0,0.0,05730394,0.0,b'',5.5191777,2.67e-05,55000.566806,0.04385,0.39,75.6826,7.045,16.117,5122.0,b'False',b'LC',b'TS',b'Simbad',298.0617,40.9574
0.0,0.0,1.0,0.0,04851464,0.0,b'',5.5482571,1.59e-05,55005.060765,0.0465,0.34,73.9432,7.9703,15.752,5891.0,b'False',b'LC',b'TS',b'Simbad',295.8885,39.9114
1.0,1.0,1.0,0.0,06694186,0.0,b'',5.5542237,1.24e-05,54957.053147,0.03254,0.24,74.8192,11.2009,12.376,5247.0,b'True',b'LC',b'TS',b'Simbad',292.6309,42.1808
0.0,0.0,1.0,1.0,08848288,0.0,b'',5.5664753,1.24e-05,55038.387164,0.085548,0.52,80.3839,7.2844,9.837,4624.0,b'False',b'LC',b'TS',b'Simbad',301.0471,45.0877
1.0,1.0,1.0,0.0,03765771,0.0,b'',5.5677174,1.26e-05,54969.011606,0.016259,0.17,73.0491,7.434,14.216,6145.0,b'False',b'LC',b'TS',b'Simbad',295.9403,38.8765
1.0,1.0,1.0,0.0,05181455,0.0,b'',5.5796309,1.26e-05,54966.552696,0.02152,0.14,72.2726,12.0661,15.473,5875.0,b'False',b'LC',b'TS',b'Simbad',290.1407,40.3191
0.0,0.0,1.0,0.0,07515679,0.0,b'',5.5904352,1.25e-05,54998.132442,1.678974,0.85,74.2158,14.8397,12.252,7127.0,b'False',b'LC',b'TS',b'Simbad',287.8069,43.1888
0.0,0.0,1.0,1.0,07511416,1.0,b'',5.5908551,1.25e-05,54998.05123,,,73.679,16.0042,12.941,6496.0,b'False',b'LC',b'TS',b'Simbad',286.0597,43.1662
1.0,1.0,1.0,0.0,04671584,0.0,b'',5.5933253,1.27e-05,54967.031522,0.022313,0.2,73.8353,7.8152,13.742,6096.0,b'False',b'LC',b'TS',b'Simbad',295.9979,39.7428
1.0,1.0,1.0,0.0,09266285,0.0,b'',5.6138696,1.28e-05,54965.572026,0.031577,0.25,75.7336,18.1203,14.072,4184.0,b'False',b'LC',b'TS',b'Simbad',284.3103,45.7696
0.0,1.0,1.0,0.0,07838906,0.0,b'',5.6149488,1.26e-05,54954.608354,0.023648,0.19,77.5901,9.0331,11.925,,b'False',b'LC',b'TS',b'Simbad',296.9855,43.5814
1.0,1.0,1.0,0.0,04445630,0.0,b'',5.6279121,1.28e-05,54968.881486,0.040216,0.3,69.9364,15.3154,13.858,6060.0,b'False',b'LC',b'TS',b'Simbad',285.0622,39.5745
0.0,0.0,1.0,0.0,07376983,0.0,b'',5.6449249,1.63e-05,55189.737655,0.020187,0.13,76.6116,9.4667,15.505,4601.0,b'True',b'LC',b'TS',b'Simbad',295.8254,42.9434
0.0,0.0,1.0,0.0,10338279,0.0,b'',5.66027,1.28e-05,55001.427132,0.007174,0.05,79.2769,14.2849,12.049,5404.0,b'True',b'LC',b'TS',b'Simbad',291.3704,47.4355
0.0,0.0,1.0,0.0,08937019,0.0,b'',5.6636524,3.85e-05,55000.865062,0.010953,0.05,75.3295,17.6141,17.93,,b'False',b'LC',b'TS',b'Simbad',284.7902,45.2302
0.0,0.0,1.0,0.0,06124941,0.0,b'',5.670144,1.29e-05,54969.20124,0.008151,0.04,74.0207,11.117,13.783,,b'False',b'LC',b'TS',b'Simbad',292.2616,41.4425
1.0,1.0,1.0,0.0,11858541,0.0,b'',5.6743534,1.29e-05,54968.754069,0.026507,0.19,81.14,17.0268,14.215,5375.0,b'False',b'LC',b'TS',b'Simbad',288.6359,50.1732
0.0,0.0,1.0,0.0,10679505,1.0,b'',5.6751864,1.29e-05,55000.289961,,,81.4916,11.1798,13.835,6408.0,b'False',b'LC',b'TS',b'Simbad',296.934,47.9812
1.0,1.0,1.0,0.0,10490960,0.0,b'',5.6824111,1.3e-05,54966.63684,0.032886,0.23,81.8416,9.9704,14.3,5787.0,b'False',b'LC',b'TS',b'Simbad',298.7584,47.6956
0.0,0.0,1.0,1.0,08264510,1.0,b'',5.6867594,1.29e-05,55003.229908,,,79.5853,6.8636,10.609,7478.0,b'True',b'LC',b'TS',b'Simbad',300.9684,44.1921
0.0,0.0,1.0,0.0,09936698,0.0,b'',5.7121512,0.0001163,55000.668364,0.030785,0.27,76.6996,18.6395,14.045,6393.0,b'False',b'LC',b'TS',b'Simbad',284.0671,46.8096
1.0,1.0,1.0,0.0,11724210,0.0,b'',5.746018,1.31e-05,54965.041689,0.023818,0.17,83.2392,12.0313,14.737,5691.0,b'False',b'LC',b'TS',b'Simbad',297.0242,49.8922
1.0,1.0,1.0,0.0,09468296,0.0,b'',5.7488257,1.32e-05,54965.278331,0.012606,0.12,78.5554,12.5465,15.311,4814.0,b'False',b'LC',b'TS',b'Simbad',293.2196,46.0537
1.0,1.0,1.0,0.0,06449358,0.0,b'',5.7767904,1.31e-05,54955.07341,0.043601,0.31,74.9375,10.2048,11.61,7449.0,b'True',b'LC',b'TS',b'Simbad',293.8962,41.8318
0.0,1.0,1.0,0.0,08381592,0.0,b'',5.7841801,1.38e-05,55006.693969,0.020482,0.17,78.359,9.3523,15.599,5424.0,b'False',b'LC',b'TS',b'Simbad',297.1102,44.3999
0.0,0.0,1.0,0.0,10555365,0.0,b'',5.80181,3.99e-05,54999.585988,0.030523,0.23,81.9251,10.0075,16.605,5466.0,b'False',b'LC',b'TS',b'Simbad',298.7709,47.7855
